ids,names,rating,review_count,price,transactions,is_closed,type_food,type_food_alias,latitude,longitude,country,state,city,zip_code,purchase,pickup_delivery
__V4jzP3SNrg3_n0QoDmcQ,Beyond Burma,4.0,98,$$,"['restaurant_reservation', 'pickup', 'delivery']",False,"Burmese, Indonesian, Noodles","burmese, indonesian, noodles",37.78784,-122.41356499999999,US,CA,San Francisco,94109.0,"['restaurant_reservation', 'pickup', 'delivery']",pickup and delivery
iyo3pjuRb7mTpaDwXnAzuQ,Square Pie Guys,4.5,351,$$,"['pickup', 'delivery']",False,Pizza,pizza,37.779478999999995,-122.4103136,US,CA,San Francisco,94103.0,"['pickup', 'delivery']",pickup and delivery
VPXezwmTETrwitrzj9BZPA,Dumpling Time,4.0,2007,$$,"['pickup', 'delivery']",False,"Dim Sum, Asian Fusion","dimsum, asianfusion",37.7697533,-122.40225459999999,US,CA,San Francisco,94103.0,"['pickup', 'delivery']",pickup and delivery
kvrQecqdGvnuVICMstZJmA,Dumpling Home,4.5,96,,"['pickup', 'delivery']",False,"Dim Sum, Noodles, Asian Fusion","dimsum, noodles, asianfusion",37.77571,-122.42257,US,CA,San Francisco,94102.0,"['pickup', 'delivery']",pickup and delivery
SxHKYiRVnMd9BnTEaEB-FA,Chic n' Time,5.0,4,,"['pickup', 'delivery']",False,"Chicken Shop, Noodles, Asian Fusion","chickenshop, noodles, asianfusion",37.759907,-122.421268,US,CA,San Francisco,94110.0,"['pickup', 'delivery']",pickup and delivery
XFUQWh46_gISC4jMHlCNmw,Dabao Singapore,5.0,39,,,False,Singaporean,singaporean,37.76342,-122.41751000000001,US,CA,San Francisco,94110.0,,
dY0Mc_PHH6nLENvWmVtwxQ,Daeho Kalbijjim & Beef Soup,4.5,891,$$,"['pickup', 'delivery']",False,"Korean, Soup, Noodles","korean, soup, noodles",37.78601,-122.42858000000001,US,CA,San Francisco,94115.0,"['pickup', 'delivery']",pickup and delivery
Xg-FyjVKAN70LO4u4Z1ozg,Hog Island Oyster Co,4.5,6090,$$,,False,"Seafood, Seafood Markets, Live/Raw Food","seafood, seafoodmarkets, raw_food",37.795831,-122.393303,US,CA,San Francisco,94111.0,,
kqk5BoCJU59MC9fH0IB4wQ,Kin Khao,4.0,2138,$$,['delivery'],False,Thai,thai,37.7852278803726,-122.40934813733601,US,CA,San Francisco,94102.0,['delivery'],only delivery
ptFfsvzCDv4lf9d4i3hRZw,Moya,4.0,379,$$,"['pickup', 'delivery']",False,Ethiopian,ethiopian,37.776067,-122.414074,US,CA,San Francisco,94103.0,"['pickup', 'delivery']",pickup and delivery
GmHNkpAaypi9jclaLI7sDQ,Fermentation Lab,4.5,292,$$,"['pickup', 'delivery']",False,Gastropubs,gastropubs,37.77852,-122.41561000000002,US,CA,San Francisco,94102.0,"['pickup', 'delivery']",pickup and delivery
AMhxom9yhQjTkFRMTKk_IA,WingSlut,4.5,11,,,False,"Chicken Wings, Fast Food, Asian Fusion","chicken_wings, hotdogs, asianfusion",37.776775,-122.41641399999999,US,CA,San Francisco,94103.0,,
pxhNGH0mL_WHMAU4m3tB8A,Arepas En Bici,4.5,35,,,False,"Venezuelan, Personal Chefs, Caterers","venezuelan, personalchefs, catering",37.787152,-122.41636100000001,US,CA,San Francisco,94109.0,,
d40PbnRah7AWH_dclw1h_Q,Rintaro,4.0,656,$$$,['delivery'],False,Izakaya,izakaya,37.768809999999995,-122.41511000000001,US,CA,San Francisco,94103.0,['delivery'],only delivery
BXWpEh0BkpAe6uE_83k5VA,Sizzling Pot King,4.0,183,$$,['delivery'],False,Szechuan,szechuan,37.77722,-122.41251000000001,US,CA,San Francisco,94103.0,['delivery'],only delivery
iZ5NUxUFQZVue7O8NBeqFg,Reem's California,5.0,1,,,False,"Arabian, Pop-Up Restaurants","arabian, popuprestaurants",37.795559999999995,-122.393418,US,CA,San Francisco,94111.0,,
lbZj8kCKlfZm3BmvPxzXvA,ChiliCali,5.0,18,,,False,"Pop-Up Restaurants, Caterers, Indonesian","popuprestaurants, catering, indonesian",37.7770186,-122.416524,US,CA,San Francisco,94103.0,,
VaEpEGJd5qmtpEjzGedXWw,Kiss My Seoul,4.5,34,,,False,"Korean, Caterers","korean, catering",37.7726402,-122.4099154,US,CA,San Francisco,94103.0,,
NIxLwW9mdYegtqhxmXjoaQ,Sunset Squares Pizza,3.5,12,,,False,Pizza,pizza,37.776902,-122.415244,US,CA,San Francisco,94103.0,,
kPRMsrxQhRC4NMX8Mord_A,Miss SaiGon,4.0,1143,$$,"['pickup', 'restaurant_reservation', 'delivery']",False,Vietnamese,vietnamese,37.7807121276855,-122.40876770019501,US,CA,San Francisco,94103.0,"['restaurant_reservation', 'pickup', 'delivery']",pickup and delivery
Edjd2Z4Tr1XYy6yq6jMM2w,Papito Hayes,4.0,748,$$,['delivery'],False,Mexican,mexican,37.776635,-122.423396,US,CA,San Francisco,94102.0,['delivery'],only delivery
HlDkf_7TxPLaPn882N1Nxw,Base Camp,5.0,47,,"['restaurant_reservation', 'pickup', 'delivery']",False,Himalayan/Nepalese,himalayan,37.75873,-122.41502,US,CA,San Francisco,94110.0,"['restaurant_reservation', 'pickup', 'delivery']",pickup and delivery
HHtpR0RslupSQ99GIIwW5A,Marufuku Ramen SF,4.5,3102,$$,"['pickup', 'delivery']",False,Ramen,ramen,37.785014000000004,-122.43184199999999,US,CA,San Francisco,94115.0,"['pickup', 'delivery']",pickup and delivery
6U51i7YFYecl8Ong_Aq1hQ,RAVISHSF,5.0,1,,,False,American (New),newamerican,37.772878000000006,-122.409926,US,CA,San Francisco,94103.0,,
UdRV_X0aah6c2_LLbB8dGg,Yama-chan,4.0,98,$,['delivery'],False,Japanese,japanese,37.785275,-122.429119,US,CA,San Francisco,94115.0,['delivery'],only delivery
lqTCGG1LgzO1odQZbHHITw,Hetchy's Hots,4.5,62,,"['pickup', 'delivery']",False,"Chicken Shop, Sandwiches","chickenshop, sandwiches",37.779459,-122.410326,US,CA,San Francisco,94103.0,"['pickup', 'delivery']",pickup and delivery
4rXyiTBn0b9xiuKkHoJ32g,Señor Sisig,4.0,199,$$,['delivery'],False,Filipino,filipino,37.757154,-122.42132600000001,US,CA,San Francisco,94110.0,['delivery'],only delivery
lJAGnYzku5zSaLnQ_T6_GQ,Brenda's French Soul Food,4.0,11058,$$,['delivery'],False,"Breakfast & Brunch, Southern, Cajun/Creole","breakfast_brunch, southern, cajun",37.7829016035273,-122.419043442957,US,CA,San Francisco,94102.0,['delivery'],only delivery
KkAVX3Wb7E3lP5F_f_8pXg,Liholiho Yacht Club,4.5,2442,$$$,['delivery'],False,"Bars, American (New), Seafood","bars, newamerican, seafood",37.78818,-122.41458,US,CA,San Francisco,94109.0,['delivery'],only delivery
G3nORz3a6ZnHkOwc7xppdw,Lucky Pig,4.0,188,$$,"['pickup', 'delivery']",False,Korean,korean,37.78509974066,-122.41755695726299,US,CA,San Francisco,94109.0,"['pickup', 'delivery']",pickup and delivery
GyBh5QsGham__kK7eJ2feQ,Box Kitchen,4.5,810,$$,['pickup'],False,"Food Stands, Burgers, Waffles","foodstands, burgers, waffles",37.781151076136496,-122.40636505138,US,CA,San Francisco,94103.0,['pickup'],only pickup
H76UbTvcepqyQ7ZufDkJow,Akna,5.0,21,,,False,"Mexican, Pop-Up Restaurants","mexican, popuprestaurants",37.777726,-122.422991,US,CA,San Francisco,94102.0,,
sobu-HK7Pz6hQiZXJ847TQ,Woodbury,4.0,220,$$,"['restaurant_reservation', 'delivery']",False,Gastropubs,gastropubs,37.7790943635989,-122.392903892416,US,CA,San Francisco,94107.0,"['restaurant_reservation', 'delivery']",only delivery
kn782Mw92uchlBI2CyosOQ,Tokyo Hot Chicken San Francisco,4.0,24,,"['delivery', 'pickup']",False,Chicken Shop,chickenshop,37.792885999999996,-122.397979,US,CA,San Francisco,94111.0,"['pickup', 'delivery']",pickup and delivery
Xg-FyjVKAN70LO4u4Z1ozg,Hog Island Oyster Co,4.5,6090,$$,,False,"Seafood, Seafood Markets, Live/Raw Food","seafood, seafoodmarkets, raw_food",37.795831,-122.393303,US,CA,San Francisco,94111.0,,
iZ5NUxUFQZVue7O8NBeqFg,Reem's California,5.0,1,,,False,"Arabian, Pop-Up Restaurants","arabian, popuprestaurants",37.795559999999995,-122.393418,US,CA,San Francisco,94111.0,,
7Q3QIZz5UX-JSTSKKkRqDg,Waterbar,3.5,3129,$$$,"['delivery', 'pickup']",False,"Seafood, American (New), Live/Raw Food","seafood, newamerican, raw_food",37.790494168641295,-122.38903946485901,US,CA,San Francisco,94105.0,"['pickup', 'delivery']",pickup and delivery
WOVHQYzSAdyXYOiYDTmujQ,The Bird,4.0,1923,$,['delivery'],False,"Chicken Shop, Sandwiches","chickenshop, sandwiches",37.787240000000004,-122.39995,US,CA,San Francisco,94105.0,['delivery'],only delivery
PNxwbgtfdpldd3CyJFIw3w,Ozumo,4.0,2325,$$$,"['restaurant_reservation', 'delivery', 'pickup']",False,"Sushi Bars, Japanese, Steakhouses","sushi, japanese, steak",37.792673,-122.39223600000001,US,CA,San Francisco,94105.0,"['restaurant_reservation', 'pickup', 'delivery']",pickup and delivery
xv8dq_jBNfQkHeX2wJGlAg,Coqueta,4.0,2114,$$$,"['delivery', 'pickup']",False,"Spanish, Tapas/Small Plates","spanish, tapasmallplates",37.798588,-122.396639,US,CA,San Francisco,94111.0,"['pickup', 'delivery']",pickup and delivery
LysKaLPCFOdsUnlJC48Trg,Gozu,4.5,50,$$$$,['delivery'],False,"Japanese, Beer, Wine & Spirits","japanese, beer_and_wine",37.79123,-122.391975,US,CA,San Francisco,94105.0,['delivery'],only delivery
5D--FJXQHdC3kZWYm2GREg,Barcha,4.0,500,$$,"['delivery', 'pickup']",False,"Mediterranean, Tapas/Small Plates","mediterranean, tapasmallplates",37.79099665582179,-122.397482693195,US,CA,San Francisco,94105.0,"['pickup', 'delivery']",pickup and delivery
AlE1Ky-5yTAStPmry6pUeQ,Banh Mi King,4.0,46,,['delivery'],False,Vietnamese,vietnamese,37.79104,-122.39339,US,CA,San Francisco,94105.0,['delivery'],only delivery
GXUEdea6q-bULIdDEZz0yw,Saison Smokehouse,4.5,61,,,False,"American (New), Barbeque","newamerican, bbq",37.79307,-122.39211999999999,US,CA,San Francisco,94105.0,,
PsY5DMHxa5iNX_nX0T-qPA,Kokkari Estiatorio,4.5,4549,$$$,"['delivery', 'pickup']",False,"Greek, Mediterranean","greek, mediterranean",37.796996,-122.39966100000001,US,CA,San Francisco,94111.0,"['pickup', 'delivery']",pickup and delivery
0Sh-XNVgGDRwiN4K3UEQJA,Prospect,4.0,1559,$$$,['delivery'],False,American (New),newamerican,37.789952605962796,-122.390913963318,US,CA,San Francisco,94105.0,['delivery'],only delivery
Qbr2JG96K6d31NqqAUxf9g,La Mar Cebichería Peruana,4.0,3806,$$$,"['delivery', 'pickup']",False,"Latin American, Seafood, Peruvian","latin, seafood, peruvian",37.7974182368553,-122.39512984655799,US,CA,San Francisco,94111.0,"['pickup', 'delivery']",pickup and delivery
_8F_VkyCXRfmdGWVIjEBGA,Boutique Crenn X Cubert,4.5,8,,,False,Pop-Up Restaurants,popuprestaurants,37.789827,-122.396452,US,CA,San Francisco,94105.0,,
bvdEOVmFuWUV0sAALc_-zw,Harborview Restaurant & Bar,4.0,473,,"['restaurant_reservation', 'delivery', 'pickup']",False,"Chinese, Lounges, Seafood","chinese, lounges, seafood",37.794959000000006,-122.39566299999998,US,CA,San Francisco,94111.0,"['restaurant_reservation', 'pickup', 'delivery']",pickup and delivery
Tttm1r5Dw1sRMCfc3EQWPw,Boulevard,4.0,2669,$$$,['delivery'],False,American (New),newamerican,37.79337,-122.39273999999999,US,CA,San Francisco,94105.0,['delivery'],only delivery
ykvr3ib1gHQHI4tznSn8iA,Wayfare Tavern,4.0,3944,$$$,"['delivery', 'pickup']",False,American (Traditional),tradamerican,37.794169000000004,-122.402359,US,CA,San Francisco,94111.0,"['pickup', 'delivery']",pickup and delivery
Ct5GgouaAvcegaaP4gR0EA,El Porteño Empanadas,4.0,800,$,['delivery'],False,"Argentine, Empanadas","argentine, empanadas",37.795598999999996,-122.39341,US,CA,San Francisco,94111.0,['delivery'],only delivery
Tyn-UqOTpVHtZAgrB0lWyQ,Town Hall,3.5,1967,$$$,"['delivery', 'pickup']",False,"American (New), Wine Bars, Cocktail Bars","newamerican, wine_bars, cocktailbars",37.7895383,-122.3949794,US,CA,San Francisco,94105.0,"['pickup', 'delivery']",pickup and delivery
8bJr4G9QtbJ_tmEbVX6X4A,International Smoke San Francisco,4.0,1276,$$$,['delivery'],False,"Barbeque, American (New), Cocktail Bars","bbq, newamerican, cocktailbars",37.7909012077997,-122.395915071095,US,CA,San Francisco,94105.0,['delivery'],only delivery
dqd3qpeDZKsR0AaRiM9PvA,Trailblazer Tavern - San Francisco,4.0,341,,"['delivery', 'pickup']",False,Hawaiian,hawaiian,37.790890000000005,-122.39668999999999,US,CA,San Francisco,94105.0,"['pickup', 'delivery']",pickup and delivery
cvWuRzkFcf5KrEBiZEoYEA,Bask,4.0,665,$$,"['restaurant_reservation', 'pickup']",False,"Basque, Spanish, Tapas Bars","basque, spanish, tapas",37.796270299999996,-122.40414469999999,US,CA,San Francisco,94111.0,"['restaurant_reservation', 'pickup']",only pickup
2DihFta_jZB8aAiL_zjp9A,EPIC Steak,3.5,2324,$$$,"['delivery', 'pickup']",False,"Steakhouses, Bars, Venues & Event Spaces","steak, bars, venues",37.790872,-122.38946899999999,US,CA,San Francisco,94105.0,"['pickup', 'delivery']",pickup and delivery
_oZ8X3onXs6TRgHBewJdYg,Sababa,4.5,17,,,False,"Middle Eastern, Falafel","mideastern, falafel",37.789308784521715,-122.399772869011,US,CA,San Francisco,94105.0,,
Wd5ho0_FKk9n7uV8pSCYIg,Barbacco,4.0,1622,$$,"['delivery', 'pickup']",False,"Italian, Bars","italian, bars",37.7935921194034,-122.399338591436,US,CA,San Francisco,94111.0,"['pickup', 'delivery']",pickup and delivery
T7yx68dDBG33VJXXks5Fhw,YUBU By The Shota,4.5,53,,"['delivery', 'pickup']",False,"Japanese, Sushi Bars","japanese, sushi",37.79143,-122.40105600000001,US,CA,San Francisco,94104.0,"['pickup', 'delivery']",pickup and delivery
7dHj1XDVA_7AYXTfp5i-BQ,MOMO noodle,4.0,75,$$,"['delivery', 'pickup']",False,"Noodles, Food Trucks, Szechuan","noodles, foodtrucks, szechuan",37.791053771972656,-122.40193176269531,US,CA,San Francisco,94104.0,"['pickup', 'delivery']",pickup and delivery
fK6ZCDLTFtPV9HT4oAo5-w,Roli Roti Gourmet Rotisserie,4.5,1473,$$,,False,"Sandwiches, Food Trucks, Specialty Food","sandwiches, foodtrucks, gourmet",37.795398235987,-122.392534017563,US,CA,San Francisco,94105.0,,
Jx_JunTUJf3OuRh3g9oSPw,DragonEats,4.0,397,$,['delivery'],False,Vietnamese,vietnamese,37.786299,-122.395604,US,CA,San Francisco,94105.0,['delivery'],only delivery
mkwfPlHn2KmwDPe-EhGB5A,Super Duper Burgers,4.0,525,$$,['delivery'],False,"Burgers, American (Traditional)","burgers, tradamerican",37.7928058550794,-122.394083711639,US,CA,San Francisco,94105.0,['delivery'],only delivery
vavslHAhF1QCjHwMOWmYrw,MARK ‘N MIKE’S,4.5,15,,,False,Delis,delis,37.79337,-122.39423000000001,US,CA,San Francisco,94105.0,,
gNK0I5bJo8Rw-yB8FmvQBA,Angler,3.5,326,$$$$,['delivery'],False,"Seafood, Steakhouses","seafood, steak",37.79307,-122.39211999999999,US,CA,San Francisco,94105.0,['delivery'],only delivery
q2EbLD93gEO5uXXx7Pk3bw,Benu,4.5,1075,$$$$,"['delivery', 'pickup']",False,"American (New), Wine Bars, Seafood","newamerican, wine_bars, seafood",37.785402000000005,-122.399068,US,CA,San Francisco,94105.0,"['pickup', 'delivery']",pickup and delivery
HVJdo4f_6MxkM_1aCAK3NA,Cotogna,4.0,1477,$$$,['delivery'],False,Italian,italian,37.7975,-122.40336,US,CA,San Francisco,94133.0,['delivery'],only delivery
SAFRM460dH7LHqYVAdoWgA,Yank Sing,3.5,2578,$$$,"['delivery', 'pickup']",False,"Dim Sum, Cantonese","dimsum, cantonese",37.7927224142545,-122.39312659858999,US,CA,San Francisco,94105.0,"['pickup', 'delivery']",pickup and delivery
XWGSjN82azh6Op-tG4659Q,Luke's Lobster SoMa,3.5,422,$$,"['delivery', 'pickup']",False,Seafood,seafood,37.7880152,-122.4000381,US,CA,San Francisco,94105.0,"['pickup', 'delivery']",pickup and delivery
0FpTfyn_QiG7e6cjPjxKqQ,HI City,4.0,50,$$,"['delivery', 'pickup']",False,"Hawaiian, Poke, Filipino","hawaiian, poke, filipino",37.79139,-122.4013,US,CA,San Francisco,94104.0,"['pickup', 'delivery']",pickup and delivery
1pq5mmp71nXWBK_jG9VxHg,Golden Star Vietnamese Restaurant,4.0,1233,$,['delivery'],False,"Vietnamese, Noodles, Soup","vietnamese, noodles, soup",37.7945505827665,-122.40574255585699,US,CA,San Francisco,94108.0,['delivery'],only delivery
IRD_9JUjR-06zztisuTdAA,Akiko's Restaurant,4.0,1906,$$$,['delivery'],False,"Sushi Bars, Japanese","sushi, japanese",37.790582,-122.404653,US,CA,San Francisco,94108.0,['delivery'],only delivery
qXUzHmPdbGEt5EKSdWqbmg,Gott's Roadside,3.5,2717,$$,"['delivery', 'pickup']",False,"Ice Cream & Frozen Yogurt, Salad, Burgers","icecream, salad, burgers",37.79617860959161,-122.39410980362,US,CA,San Francisco,94111.0,"['pickup', 'delivery']",pickup and delivery
wYCzKisVd8VV_lA5BiRXRA,Rooster & Rice,4.0,370,$$,"['delivery', 'pickup']",False,Thai,thai,37.785323999999996,-122.39548700000002,US,CA,San Francisco,94107.0,"['pickup', 'delivery']",pickup and delivery
bUr4iq2mKKiBOu2HKynylg,HRD,4.0,2498,$$,"['delivery', 'pickup']",False,"Korean, Asian Fusion, Mexican","korean, asianfusion, mexican",37.7811065758548,-122.395329724426,US,CA,San Francisco,94107.0,"['pickup', 'delivery']",pickup and delivery
BRz0ocqDzNlGS-AG1IpXtA,PABU Izakaya San Francisco,4.0,963,$$$,"['delivery', 'pickup']",False,"Japanese, Sushi Bars, Cocktail Bars","japanese, sushi, cocktailbars",37.792795,-122.397989,US,CA,San Francisco,94111.0,"['pickup', 'delivery']",pickup and delivery
ztL8KI0ed0snCiK88ZUfNw,Perbacco,4.0,2034,$$$,"['delivery', 'pickup']",False,"Italian, Bars","italian, bars",37.7934543812786,-122.399336635582,US,CA,San Francisco,94111.0,"['pickup', 'delivery']",pickup and delivery
Ke7IOhlPnWYbdfGgXp78MA,Fayala,4.5,271,$$,"['delivery', 'pickup']",False,"Mediterranean, Salad, Sandwiches","mediterranean, salad, sandwiches",37.78914,-122.3943,US,CA,San Francisco,94105.0,"['pickup', 'delivery']",pickup and delivery
cHoNUKltOAJWSmNfsZ1h-w,Hunan Home's Restaurant,4.0,2193,$$,"['delivery', 'pickup']",False,Chinese,chinese,37.79640579223629,-122.405654907227,US,CA,San Francisco,94133.0,"['pickup', 'delivery']",pickup and delivery
lOCewxz6QNegZbArImNBfw,The View Lounge,4.0,1773,$$,['delivery'],False,"Lounges, Cocktail Bars, Tapas/Small Plates","lounges, cocktailbars, tapasmallplates",37.78536627259871,-122.40435594166401,US,CA,San Francisco,94103.0,['delivery'],only delivery
Z_X0WvSmh9DUxBD9xhet9Q,Sam Wo Restaurant,4.0,1082,$,"['delivery', 'pickup']",False,Chinese,chinese,37.7942543029785,-122.405113220215,US,CA,San Francisco,94108.0,"['pickup', 'delivery']",pickup and delivery
tE3f3i7FnDUzpufeqBzsVA,Merkado,4.5,20,,,False,Mexican,mexican,37.780293,-122.39146399999998,US,CA,San Francisco,94107.0,,
u39mZEYojBiNic3lqKhPNw,Tacorea,4.5,1721,$$,,False,"Mexican, Korean, Latin American","mexican, korean, latin",37.7897794,-122.41071699999999,US,CA,San Francisco,94108.0,,
mfD5wlWS6tY92FJHDcBwJA,Bouche,4.5,786,$$$,"['pickup', 'delivery']",False,French,french,37.790254,-122.40736126899701,US,CA,San Francisco,94108.0,"['pickup', 'delivery']",pickup and delivery
t5OypGYSwYIXKjkEQx3BNw,Hogwash,4.5,1052,$$,['delivery'],False,"Gastropubs, Beer Bar","gastropubs, beerbar",37.7891754,-122.40992920000001,US,CA,San Francisco,94102.0,['delivery'],only delivery
__V4jzP3SNrg3_n0QoDmcQ,Beyond Burma,4.0,98,$$,"['restaurant_reservation', 'pickup', 'delivery']",False,"Burmese, Indonesian, Noodles","burmese, indonesian, noodles",37.78784,-122.41356499999999,US,CA,San Francisco,94109.0,"['restaurant_reservation', 'pickup', 'delivery']",pickup and delivery
1pq5mmp71nXWBK_jG9VxHg,Golden Star Vietnamese Restaurant,4.0,1233,$,['delivery'],False,"Vietnamese, Noodles, Soup","vietnamese, noodles, soup",37.7945505827665,-122.40574255585699,US,CA,San Francisco,94108.0,['delivery'],only delivery
qsJYVZCxZNWMjMyMlsGl5A,New Fortune Restaurant,4.5,93,$,"['pickup', 'delivery']",False,Chinese,chinese,37.79335,-122.40801,US,CA,San Francisco,94108.0,"['pickup', 'delivery']",pickup and delivery
mbmJRdYFNUKeV_toR0KfVA,Hopwater Distribution,4.5,713,$$,['delivery'],False,"American (Traditional), Beer Bar","tradamerican, beerbar",37.789953852878206,-122.411338984966,US,CA,San Francisco,94108.0,['delivery'],only delivery
IRD_9JUjR-06zztisuTdAA,Akiko's Restaurant,4.0,1906,$$$,['delivery'],False,"Sushi Bars, Japanese","sushi, japanese",37.790582,-122.404653,US,CA,San Francisco,94108.0,['delivery'],only delivery
cvWuRzkFcf5KrEBiZEoYEA,Bask,4.0,665,$$,"['pickup', 'restaurant_reservation']",False,"Basque, Spanish, Tapas Bars","basque, spanish, tapas",37.796270299999996,-122.40414469999999,US,CA,San Francisco,94111.0,"['restaurant_reservation', 'pickup']",only pickup
KkAVX3Wb7E3lP5F_f_8pXg,Liholiho Yacht Club,4.5,2442,$$$,['delivery'],False,"Bars, American (New), Seafood","bars, newamerican, seafood",37.78818,-122.41458,US,CA,San Francisco,94109.0,['delivery'],only delivery
2H4HtGBwT8KRfUuWmE3uAg,Bota Tapas & Paella Bar,4.0,287,$$$,"['restaurant_reservation', 'pickup', 'delivery']",False,"Spanish, Seafood, Tapas/Small Plates","spanish, seafood, tapasmallplates",37.786985807903,-122.411396958251,US,CA,San Francisco,94102.0,"['restaurant_reservation', 'pickup', 'delivery']",pickup and delivery
458NXhlB0ZtEaJUPI3PPcA,Tonga Room & Hurricane Bar,3.5,2709,$$$,"['pickup', 'delivery']",False,"Asian Fusion, Tiki Bars","asianfusion, tikibars",37.792422514078204,-122.40971586816299,US,CA,San Francisco,94108.0,"['pickup', 'delivery']",pickup and delivery
cem1stH61i39W57xQqvERQ,Mastro's Steakhouse,3.5,188,,"['pickup', 'delivery']",False,Steakhouses,steak,37.7870782,-122.40965630000001,US,CA,San Francisco,94102.0,"['pickup', 'delivery']",pickup and delivery
f0c44sTsuLDmJO7tPCJ-tQ,Top of the Mark,3.5,1343,$$$,,False,"Breakfast & Brunch, Cocktail Bars, Tapas/Small Plates","breakfast_brunch, cocktailbars, tapasmallplates",37.791995,-122.410223,US,CA,San Francisco,94108.0,,
Z_X0WvSmh9DUxBD9xhet9Q,Sam Wo Restaurant,4.0,1082,$,"['pickup', 'delivery']",False,Chinese,chinese,37.7942543029785,-122.405113220215,US,CA,San Francisco,94108.0,"['pickup', 'delivery']",pickup and delivery
